Away_Abbr,Home_Abbr,Odds_Away,Odds_Home
MIA,BOS,2.5,1.3
NYK,DET,1.66,1.76
IND,MIL,1.63,1.8
NOP,MIN,3.4,1.13
MEM,POR,2.6,1.26
LAC,SAC,1.46,2.05
