Away_Abbr,Home_Abbr,Odds_Away,Odds_Home
WAS,PHI,,
POR,TOR,2.28,1.36
NYK,BOS,1.7,1.73
MIN,NOP,1.15,3.3
MEM,SAS,2.28,1.36
OKC,GSW,,
