Away_Abbr,Home_Abbr,Odds_Away,Odds_Home
CLE,IND,1.35,2.3
ORL,WAS,1.26,2.6
SAS,MEM,1.32,2.4
MIA,MIN,2.4,1.32
LAL,NOP,1.38,2.25
DAL,SAC,1.33,2.35
