Away_Abbr,Home_Abbr,Odds_Away,Odds_Home
ATL,CHO,1.4,2.2
NYK,IND,1.45,2.07
MIA,BRK,1.3,2.5
LAC,OKC,,
WAS,SAS,,
TOR,MIL,1.33,2.35
HOU,NOP,1.16,3.2
DET,DAL,1.33,2.35
ORL,DEN,2.7,1.25
GSW,PHO,1.6,1.85
LAL,UTA,1.25,2.7
SAC,POR,2.95,1.2
