game_id,game_date,season_year,team,opponent,pace,off_rtg,def_rtg,net_rtg,tov_rate,orb_pct,location,Before_Game_Avg_pace,Before_Game_Avg_off_rtg,Before_Game_Avg_def_rtg,Before_Game_Avg_net_rtg,Before_Game_Avg_tov_rate,Before_Game_Avg_orb_pct
20221123_POR_at_CLE,2022-11-23,2023,CLE,POR,89.92,126.77935943060498,106.76156583629893,20.017793594306056,18.905693950177934,0.34375,Home,102.10470588235295,113.28601063951852,106.08393452953878,7.202076109979752,15.079215249735565,0.24591630709240633
20221125_CLE_at_MIL,2022-11-25,2023,CLE,MIL,98.22,103.84850335980451,119.12034208918753,-15.27183872938302,9.16310323762981,0.2222222222222222,Away,101.42777777777778,114.03564112791221,106.12158071324767,7.914060414664547,15.29179739976014,0.2513515122539393
20221127_CLE_at_DET,2022-11-27,2023,CLE,DET,97.47999999999999,104.63684858432501,96.43003693065245,8.20681165367256,14.36192039392696,0.2564102564102564,Away,101.25894736842106,113.49947598222234,106.80572604882344,6.693749933398886,14.969234549121701,0.24981839172595421
20221128_CLE_at_TOR,2022-11-28,2023,CLE,TOR,95.26,92.37875288683603,104.97585555322276,-12.597102666386732,10.497585555322274,0.2549019607843137,Away,101.07000000000001,113.05634461232748,106.2869415929149,6.76940301941257,14.938868841361966,0.2501479849601693
20221130_PHI_at_CLE,2022-11-30,2023,CLE,PHI,92.66,121.95121951219512,91.73321821713792,30.218001295057206,20.50507230736024,0.20689655172413793,Home,100.79333333333332,112.07169738730406,106.22450892435815,5.847188462945936,14.72737916107436,0.2503743647613191
20221202_ORL_at_CLE,2022-12-02,2023,CLE,ORL,94.62,113.08391460579159,101.4584654407102,11.625449165081392,13.739167195096174,0.14705882352941177,Home,100.42363636363638,112.52076657479911,105.56581389221175,6.954952682587358,14.990001576814628,0.24839810053235628
20221204_CLE_at_NYK,2022-12-04,2023,CLE,NYK,102.52,79.00897385875926,89.73858759266486,-10.729613733905595,18.532969176746,0.16666666666666666,Away,100.1713043478261,112.54525127179878,105.38723352475517,7.15801774704362,14.935617473261653,0.24399204501048913
20221206_LAL_at_CLE,2022-12-06,2023,CLE,LAL,100.52000000000001,115.399920413848,101.47234381217667,13.92757660167132,7.958615200955032,0.23684210526315788,Home,100.26916666666666,111.1479063795888,104.73520661091807,6.412699768670737,15.0855071275735,0.2407701542461632
20221209_SAC_at_CLE,2022-12-09,2023,CLE,SAC,97.38,97.55596631751901,108.85192031217909,-11.295953994660081,20.538098172109265,0.1951219512195122,Home,100.2792,111.31798694095919,104.60469209896843,6.71329484199076,14.80043145050876,0.240613032286843
20221210_OKC_at_CLE,2022-12-10,2023,CLE,OKC,96.62,113.84806458290208,105.56820534050921,8.279859242392874,13.454771268888427,0.26666666666666666,Home,100.1676923076923,110.78867845544225,104.76804703024575,6.0206314251964965,15.021110939801087,0.2388633753227149
20221212_CLE_at_SAS,2022-12-12,2023,CLE,SAS,98.76,112.39368165249088,113.40623734305386,-1.0125556905629765,15.188335358444712,0.35714285714285715,Away,100.0362962962963,110.90198905275557,104.79768252321847,6.104306529537102,14.963098359396916,0.23989312685397235
20221214_CLE_at_DAL,2022-12-14,2023,CLE,DAL,91.4,114.87964989059081,98.4682713347921,16.411378555798706,9.846827133479213,0.15625,Away,99.99071428571429,110.95526378846041,105.10513090964116,5.850132878819243,14.971142537934337,0.2440806172214325
20221216_IND_at_CLE,2022-12-16,2023,CLE,IND,93.72,125.90695689287239,119.5049082373026,6.402048655569786,10.670081092616304,0.17647058823529413,Home,99.69448275862068,111.09058744715456,104.87627368292223,6.214313764232327,14.79444200674623,0.24105197524827968
20221217_DAL_at_CLE,2022-12-17,2023,CLE,DAL,105.52000000000001,94.76876421531463,93.82107657316148,0.9476876421531557,12.3199393479909,0.1836734693877551,Home,99.49533333333333,111.5844664286785,105.36389483473492,6.220571593943576,14.656963309608564,0.23889926234784684
20221219_UTA_at_CLE,2022-12-19,2023,CLE,UTA,101.28,120.45813586097947,97.74881516587678,22.70932069510269,22.709320695102686,0.16666666666666666,Home,99.68967741935484,111.04202442179579,104.99154585855513,6.0504785632406595,14.581575439878963,0.2371177851555858
20221221_MIL_at_CLE,2022-12-21,2023,CLE,MIL,99.5,114.57286432160805,106.53266331658291,8.04020100502514,10.050251256281408,0.21428571428571427,Home,99.739375,111.33627790427028,104.76521052440893,6.571067379861348,14.835567479104704,0.2349161877028071
20221223_TOR_at_CLE,2022-12-23,2023,CLE,TOR,99.06,108.01534423581667,119.119725418938,-11.104381183121333,15.142337976983647,0.15,Home,99.73212121212121,111.43435628055323,104.81876969992935,6.615586580623886,14.690557896594907,0.23429102184168304
20221226_BRK_at_CLE,2022-12-26,2023,CLE,BRK,98.34,118.97498474679682,127.1100264388855,-8.135041692088677,12.202562538133007,0.24390243902439024,Home,99.71235294117648,111.33379710276687,105.23938604460606,6.094411058160793,14.703845546018107,0.2318118741404571
20221229_CLE_at_IND,2022-12-29,2023,CLE,IND,99.02,127.24702080387802,136.33609371844074,-9.08907291456272,11.108866895576652,0.37777777777777777,Away,99.67314285714285,111.55211674973914,105.86426148444262,5.687855265296522,14.63238031722139,0.2321573188514266
20221231_CLE_at_CHI,2022-12-31,2023,CLE,CHI,98.46000000000001,104.61100954702415,103.59536867763556,1.0156408693885908,21.328458257160264,0.32608695652173914,Away,99.655,111.98808630679856,106.71070126872036,5.27738503807821,14.534504944397924,0.2362023315993808
20230102_CHI_at_CLE,2023-01-02,2023,CLE,CHI,109.88,131.96214051692755,121.95121951219512,10.010921004732424,9.100837277029488,0.2653061224489796,Home,99.6227027027027,111.7887058538317,106.62650309058293,5.16220276324876,14.718125304202312,0.23863164578647156
