Away_Abbr,Home_Abbr,Odds_Away,Odds_Home
ORL,NYK,2.0,1.48
BOS,TOR,1.55,1.9
DEN,CHO,1.13,3.4
POR,MEM,1.75,1.68
GSW,CHI,1.7,1.73
LAL,PHI,1.42,2.15
OKC,UTA,1.13,3.4
