game_id,date,Season_Year,Team_Abbr,Opp_Abbr,pts,opp_pts,Win,margin,dnp,location,win_cumsum,games_played,Before_Game_Win_Pct,Before_Game_Total_Games,margin_cumsum,Before_Game_Avg_Margin,win_home,games_home,win_away,games_away,Before_Home_Win_Pct,Before_Away_Win_Pct,Before_Game_Win_Pct_Last_5,Before_Game_Win_Pct_Last_10,Before_Game_Avg_Margin_Last_5,Before_Game_Streak,prev_date,Days_Since_Last_Game,CS_Win_Pct_L5,CS_Avg_Margin_L5,Before_Game_H2H_Win_Pct_L5,Before_Game_H2H_Avg_Margin_L5,Total_Injury_Impact,Opp_Before_Game_Win_Pct,Opp_Before_Home_Win_Pct,Opp_Before_Away_Win_Pct,Opp_Before_Game_Avg_Margin,Opp_Before_Game_Streak,Opp_Before_Game_Win_Pct_Last_5,Opp_Before_Game_Win_Pct_Last_10,Opp_Before_Game_Avg_Margin_Last_5,Opp_CS_Win_Pct_L5,Opp_CS_Avg_Margin_L5,Opp_Before_Game_H2H_Win_Pct_L5,Opp_Before_Game_H2H_Avg_Margin_L5,Opp_Total_Injury_Impact,Opp_Days_Since_Last_Game,Opp_Before_Game_Total_Games,Diff_Before_Home_Win_Pct,Diff_Before_Away_Win_Pct,Diff_Days_Since_Last_Game,Diff_Before_Game_Streak,Diff_Before_Game_Win_Pct_Last_5,Diff_Before_Game_Avg_Margin_Last_5,Diff_Before_Game_Win_Pct_Last_10,Diff_CS_Win_Pct_L5,Diff_CS_Avg_Margin_L5,Diff_Before_Game_H2H_Win_Pct_L5,Diff_Before_Game_H2H_Avg_Margin_L5,Diff_Total_Injury_Impact,Before_Game_Avg_Pace,Before_Game_Avg_OffRtg,Before_Game_Avg_DefRtg,Before_Game_Avg_NetRtg,Before_Game_Avg_TOV_Rate,Before_Game_Avg_ORB_Pct,Opp_Before_Game_Avg_Pace,Opp_Before_Game_Avg_OffRtg,Opp_Before_Game_Avg_DefRtg,Opp_Before_Game_Avg_NetRtg,Opp_Before_Game_Avg_TOV_Rate,Opp_Before_Game_Avg_ORB_Pct,Diff_Before_Game_Avg_Pace,Diff_Before_Game_Avg_OffRtg,Diff_Before_Game_Avg_DefRtg,Diff_Before_Game_Avg_NetRtg,Diff_Before_Game_Avg_TOV_Rate,Diff_Before_Game_Avg_ORB_Pct
20211117_BOS_at_ATL,2021-11-17,2022,ATL,BOS,110,99,1,11,"Onyeka Okongwu, De'Andre Hunter",Home,7,16,0.4,15.0,-8,-1.2666666666666666,1,1,0,0,0.8333333333333334,0.1111111111111111,0.4,0.3,0.6,2,2021-11-15,2.0,0.4,0.6,0.4,-0.4,0.2008364563346027,0.5,0.4,0.5555555555555556,1.0714285714285714,1,0.6,0.5,5.2,0.6,5.2,0.6,0.4,0.369859299648925,2.0,14.0,0.4333333333333333,-0.4444444444444445,0.0,1,-0.1999999999999999,-4.6000000000000005,-0.2,-0.1999999999999999,-4.6000000000000005,-0.1999999999999999,-0.8,-0.1690228433143223,100.636,108.19527165357546,109.5163633609272,-1.3210917073517237,12.538336743836815,0.2441680408054492,103.38285714285712,103.61373695527458,102.40444210694746,1.2092948483271226,14.290726360285175,0.2199851706997457,-2.746857142857124,4.581534698300885,7.1119212539797445,-2.530386555678846,-1.75238961644836,0.0241828701057034
20220128_BOS_at_ATL,2022-01-28,2022,ATL,BOS,108,92,1,16,Sharife Cooper,Home,23,48,0.4680851063829787,47.0,12,-0.0851063829787234,1,1,0,0,0.5217391304347826,0.4166666666666667,1.0,0.5,12.0,5,2022-01-26,2.0,1.0,12.0,0.6,3.4,-0.0026475052725052,0.5102040816326531,0.6153846153846154,0.391304347826087,3.142857142857143,2,0.6,0.7,16.2,0.6,16.2,0.4,-3.4,0.0803882537734078,3.0,49.0,-0.0936454849498328,0.0253623188405797,-1.0,3,0.4,-4.199999999999999,-0.1999999999999999,0.4,-4.199999999999999,0.1999999999999999,6.8,-0.0830357590459131,99.73021276595745,111.6895088274812,111.79241302237828,-0.1029041948970782,12.30112541145806,0.2229714516486466,100.44448979591836,107.61397852272832,104.40071964909517,3.213258873633171,13.943295065937212,0.2366790813379958,-0.7142770299609111,4.075530304752888,7.391693373283118,-3.316163068530249,-1.6421696544791526,-0.0137076296893492
20221116_BOS_at_ATL,2022-11-16,2023,ATL,BOS,101,126,0,-25,"Jarrett Culver, Bogdan Bogdanović",Home,9,15,0.6428571428571429,14.0,10,2.5,0,1,0,0,0.7142857142857143,0.5714285714285714,0.6,0.6,5.0,1,2022-11-14,2.0,0.6,5.0,0.6,4.6,0.1625076534754006,0.7857142857142857,0.8571428571428571,0.7142857142857143,5.857142857142857,7,1.0,0.8,10.2,1.0,10.2,0.4,-4.6,0.4022686377888146,2.0,14.0,-0.1428571428571428,-0.1428571428571429,0.0,-6,-0.4,-5.199999999999999,-0.2,-0.4,-5.199999999999999,0.1999999999999999,9.2,-0.239760984313414,105.19142857142856,109.96435123869234,107.5477685248851,2.4165827138072373,12.150605085714338,0.2472723029485535,102.78,117.07013913431054,111.11880755405949,5.951331580251044,12.495096475677132,0.1912076461765657,2.4114285714285586,-7.105787895618192,-3.5710390291743863,-3.534748866443807,-0.3444913899627941,0.0560646567719878
20230311_BOS_at_ATL,2023-03-11,2023,ATL,BOS,125,134,0,-9,"Tyrese Martin, Trent Forrest, Donovan Williams, Bogdan Bogdanović",Home,34,68,0.5074626865671642,67.0,3,0.1791044776119403,0,1,0,0,0.5806451612903226,0.4444444444444444,0.6,0.5,3.4,2,2023-03-10,1.0,0.6,3.4,0.4,-3.4,0.1568769109276112,0.6865671641791045,0.7428571428571429,0.625,5.432835820895522,1,0.4,0.5,2.0,0.4,2.0,0.6,3.4,0.1757918216469702,3.0,67.0,-0.1622119815668202,-0.1805555555555555,-2.0,1,0.1999999999999999,1.4,0.0,0.1999999999999999,1.4,-0.1999999999999999,-6.8,-0.018914910719359,103.6889552238806,113.0860407700444,112.90667047536463,0.1793702946797629,12.359941514484692,0.2364269559244726,102.37761194029852,115.10435363553788,109.59203390687648,5.512319728661386,13.222491732374117,0.2172294313759513,1.311343283582076,-2.0183128654934706,3.3146365684881545,-5.332949433981623,-0.8625502178894244,0.0191975245485213
20240325_BOS_at_ATL,2024-03-25,2024,ATL,BOS,120,118,1,2,"Kobe Bufkin, AJ Griffin, Seth Lundy, Mouhamed Gueye, Onyeka Okongwu, Saddiq Bey",Home,31,71,0.4285714285714285,70.0,-119,-1.7285714285714286,1,1,0,0,0.4705882352941176,0.3888888888888889,0.4,0.5,2.4,1,2024-03-23,2.0,0.4,2.4,0.0,-11.6,0.2940027792239744,0.7887323943661971,0.9142857142857144,0.6666666666666666,11.67605633802817,9,1.0,0.9,18.4,1.0,18.4,1.0,11.6,0.3328970175650073,2.0,71.0,-0.4436974789915966,-0.2777777777777777,0.0,-8,-0.6,-15.999999999999998,-0.4,-0.6,-15.999999999999998,-1.0,-23.2,-0.0388942383410329,103.54457142857144,114.95431040900657,116.59423749587924,-1.6399270868726776,12.71566901863526,0.2744985185659764,100.54760563380282,120.67102745266006,108.96217825539571,11.708849197264348,11.842696736227932,0.2481871709610951,2.9969657947686272,-5.716717043653489,7.632059240483528,-13.348776284137026,0.8729722824073285,0.0263113476048812
20240328_BOS_at_ATL,2024-03-28,2024,ATL,BOS,123,122,1,1,"Kobe Bufkin, AJ Griffin, Seth Lundy, Mouhamed Gueye, Onyeka Okongwu, Saddiq Bey",Home,33,73,0.4444444444444444,72.0,-104,-1.4583333333333333,1,1,0,0,0.5,0.3888888888888889,0.6,0.5,2.6,3,2024-03-27,1.0,0.6,2.6,0.2,-6.2,0.2940027792239744,0.7777777777777778,0.9142857142857144,0.6486486486486487,11.48611111111111,-1,0.8,0.9,12.8,0.8,12.8,0.8,6.2,0.1446565368688706,3.0,72.0,-0.4142857142857142,-0.2597597597597598,-2.0,4,-0.2,-10.2,-0.4,-0.2,-10.2,-0.6000000000000001,-12.4,0.1493462423551037,103.4325,115.11411527936298,116.49016268848722,-1.376047409124226,12.779843222584946,0.2751294637045328,100.49027777777778,120.69478052558962,109.17736337901788,11.517417146571743,11.807855990401356,0.2488051675703753,2.9422222222222274,-5.580665246226644,7.312799309469341,-12.893464555695967,0.97198723218359,0.0263242961341574
20241104_BOS_at_ATL,2024-11-04,2025,ATL,BOS,93,123,0,-30,Larry Nance Jr.,Home,3,8,0.4285714285714285,7.0,-53,-3.2857142857142856,0,1,0,0,0.5,0.3333333333333333,0.2,0.3333333333333333,-6.4,1,2024-11-03,1.0,0.2,-6.4,0.4,-4.2,0.1061704848185074,0.8571428571428571,1.0,0.8,11.714285714285714,2,0.8,0.7777777777777778,7.8,0.8,7.8,0.6,4.2,0.0,2.0,7.0,-0.5,-0.4666666666666667,-1.0,-1,-0.6000000000000001,-14.2,-0.4444444444444445,-0.6000000000000001,-14.2,-0.1999999999999999,-8.4,0.1061704848185074,105.52857142857144,112.36352111966004,115.30902004937892,-2.9454989297188803,15.175459069233977,0.2392375694813683,103.45714285714288,120.15350775343556,108.35294911796424,11.800558635471344,11.053242217991254,0.2480086541246701,2.071428571428555,-7.789986633775527,6.956070931414672,-14.746057565190224,4.122216851242722,-0.0087710846433018
20260117_BOS_at_ATL,2026-01-17,2026,ATL,BOS,106,132,0,-26,,Home,20,44,0.4651162790697674,43.0,-67,-0.9534883720930232,0,1,0,0,0.3888888888888889,0.52,0.6,0.5,2.4,-2,2026-01-15,2.0,0.6,2.4,0.8,-4.4,0.0,0.625,0.631578947368421,0.6190476190476191,6.45,1,0.4,0.6,0.4,0.4,0.4,0.2,4.4,0.0,2.0,40.0,-0.2426900584795321,-0.099047619047619,0.0,-3,0.1999999999999999,2.0,-0.0999999999999999,0.1999999999999999,2.0,0.6000000000000001,-8.8,0.0,105.3939534883721,111.8686332827734,112.71744607461636,-0.8488127918429459,13.981388256535205,0.2184806810008247,98.553,118.45178279694396,111.8606282844344,6.591154512509545,12.09690256751098,0.2936022764419941,6.840953488372108,-6.583149514170557,0.8568177901819638,-7.439967304352491,1.884485689024224,-0.0751215954411693
20260330_BOS_at_ATL,2026-03-30,2026,ATL,BOS,112,102,1,10,,Home,43,76,0.56,75.0,148,1.84,1,1,0,0,0.5789473684210527,0.5405405405405406,0.8,0.8,11.8,1,2026-03-28,2.0,0.8,11.8,0.6,-3.4,0.0,0.6756756756756757,0.7027027027027027,0.6486486486486487,7.31081081081081,3,0.8,0.7,5.4,0.8,5.4,0.4,3.4,0.0,1.0,74.0,-0.12375533428165,-0.1081081081081081,1.0,-2,0.0,6.4,0.1,0.0,6.4,0.1999999999999999,-6.8,0.0,104.63813333333334,113.0077151671269,111.23156339209096,1.7761517750359592,13.481837112529348,0.2405542570916166,97.83945945945946,116.66084866811828,109.12226270991226,7.53858595820603,12.548528049711322,0.2913726339386828,6.798673873873881,-3.653133500991373,2.1093006821786986,-5.762434183170071,0.9333090628180258,-0.0508183768470661
20151104_BRK_at_ATL,2015-11-04,2016,ATL,BRK,101,87,1,14,"Kyle Korver, Edy Tavares",Home,5,6,0.8,5.0,24,2.0,1,1,0,0,0.5,1.0,0.8,0.8,2.0,4,2015-11-03,1.0,0.8,2.0,0.5,-4.5,0.1025081547717105,0.0,0.0,0.0,-14.75,-4,0.0,0.2222222222222222,-14.75,0.0,-14.75,1.0,30.5,0.0672814629717799,2.0,4.0,0.5,1.0,-1.0,8,0.8,16.75,0.5777777777777778,0.8,16.75,-0.5,-35.0,0.0352266917999305,99.76,99.13960473413162,97.2758892075788,1.863715526552844,14.60754102393293,0.2026470981952709,95.85,94.55028131229903,109.80112431747612,-15.250843005177082,15.164289574847508,0.2079410901836531,3.910000000000011,4.589323421832589,-12.525235109897324,17.114558531729926,-0.5567485509145786,-0.0052939919883821
20160116_BRK_at_ATL,2016-01-16,2016,ATL,BRK,114,86,1,28,"Edy Tavares, Lamar Patterson",Home,24,41,0.575,40.0,86,1.45,1,1,0,0,0.65,0.5,0.4,0.5,1.4,-2,2016-01-15,1.0,0.4,1.4,0.5,4.0,0.0426369148658074,0.275,0.3181818181818182,0.2222222222222222,-6.95,-1,0.2,0.3,-10.6,0.2,-10.6,0.75,15.5,0.212979426777229,1.0,40.0,0.3318181818181818,0.2777777777777778,0.0,-1,0.2,12.0,0.2,0.2,12.0,-0.25,-11.5,-0.1703425119114215,99.3135,103.079546511953,101.73253144181554,1.3470150701374528,14.92867432738494,0.198733757901612,97.751,98.01483365667715,105.1807891935242,-7.1659555368470365,15.484544837096156,0.2437263927519562,1.5625,5.064712855275843,-3.4482577517086668,8.512970606984489,-0.555870509711216,-0.0449926348503442
20170308_BRK_at_ATL,2017-03-08,2017,ATL,BRK,110,105,1,5,"Ryan Kelly, Mike Dunleavy",Home,35,64,0.5396825396825397,63.0,-51,-0.8888888888888888,1,1,0,0,0.53125,0.5483870967741935,0.4,0.3,1.4,-3,2017-03-06,2.0,0.4,1.4,0.75,15.0,0.0540352549573097,0.1774193548387097,0.2258064516129032,0.1290322580645161,-8.612903225806452,1,0.4,0.2,-4.8,0.4,-4.8,0.25,-15.0,0.0655211042270158,2.0,62.0,0.3054435483870967,0.4193548387096774,0.0,-4,0.0,6.199999999999999,0.0999999999999999,0.0,6.199999999999999,0.5,30.0,-0.0114858492697061,100.74825396825398,103.02644632496023,104.04082624867084,-1.0143799237105908,15.351620923700608,0.23305447712263,104.16,101.53111072717184,109.848679502164,-8.317568774992163,16.288744991954694,0.1935479387198599,-3.41174603174602,1.4953355977883973,-5.807853253493164,7.303188851281572,-0.9371240682540858,0.0395065384027701
20170326_BRK_at_ATL,2017-03-26,2017,ATL,BRK,92,107,0,-15,"Paul Millsap, Kent Bazemore",Home,37,73,0.5138888888888888,72.0,-101,-1.1944444444444444,0,1,0,0,0.5277777777777778,0.5,0.0,0.3,-10.0,-6,2017-03-24,2.0,0.0,-10.0,0.8,13.0,0.2618041173418069,0.2083333333333333,0.2702702702702703,0.1428571428571428,-7.611111111111111,-1,0.4,0.4,-0.2,0.4,-0.2,0.2,-13.0,0.1778535628992856,2.0,72.0,0.2575075075075075,0.3571428571428571,0.0,-5,-0.4,-9.8,-0.1,-0.4,-9.8,0.6000000000000001,26.0,0.0839505544425212,100.7725,102.48432976973304,103.79930497000642,-1.3149752002733603,15.550418228137696,0.2324584635499113,103.96416666666669,101.98532962457124,109.38002056857124,-7.39469094400001,16.083313357308615,0.1938580959058198,-3.1916666666666917,0.4990001451618013,-5.580715598564822,6.07971574372665,-0.5328951291709192,0.0386003676440915
20171204_BRK_at_ATL,2017-12-04,2018,ATL,BRK,90,110,0,-20,"Mike Muscala, Dewayne Dedmon, John Collins, Josh Magette",Home,5,23,0.2272727272727272,22.0,-135,-5.227272727272728,0,1,0,0,0.2,0.25,0.4,0.3,-6.0,1,2017-12-02,2.0,0.4,-6.0,0.4,-3.8,0.3211954520437433,0.3636363636363636,0.4,0.3333333333333333,-3.5,-1,0.4,0.3,-2.6,0.4,-2.6,0.6,3.8,0.1776484819849413,2.0,22.0,-0.2,-0.0833333333333333,0.0,2,0.0,-3.4,0.0,0.0,-3.4,-0.1999999999999999,-7.6,0.1435469700588019,100.15363636363637,103.1940266253524,108.35283298739888,-5.158806362046476,15.611632612513755,0.2139247166527749,104.92454545454548,104.67314870220936,107.90559326803478,-3.232444565825412,14.830640707104862,0.2219870540333436,-4.7709090909091145,-1.4791220768569673,0.4472397193641058,-1.926361796221064,0.780991905408893,-0.0080623373805686
