Away_Abbr,Home_Abbr,Odds_Away,Odds_Home
CLE,DET,2.5,1.3
BRK,BOS,,
NYK,MIL,1.23,2.8
MEM,DAL,2.3,1.35
DEN,OKC,2.8,1.23
