Away_Abbr,Home_Abbr,Odds_Away,Odds_Home
UTA,DAL,2.05,1.46
BOS,ATL,1.48,2.0
IND,DET,,
PHO,NYK,2.05,1.46
OKC,MIA,1.16,3.2
MIN,SAS,2.5,1.3
CHO,GSW,2.5,1.3
WAS,DEN,,
LAL,POR,1.96,1.5
