Away_Abbr,Home_Abbr,Odds_Away,Odds_Home
PHI,CLE,3.4,1.13
MEM,BRK,1.65,1.78
DEN,OKC,2.6,1.26
GSW,UTA,1.35,2.3
NYK,LAC,1.6,1.85
