Away_Abbr,Home_Abbr,Odds_Away,Odds_Home
CHO,IND,,
MIA,PHI,1.82,1.62
WAS,ATL,3.65,1.1
SAS,BRK,1.07,4.1
HOU,ORL,1.56,1.88
POR,CHI,1.43,2.1
SAC,DAL,2.6,1.26
LAL,PHO,1.4,2.2
NOP,UTA,1.4,2.2
MIN,LAC,1.36,2.28
